%310
@RELATION WIG-Ukrain
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
130,15118.49,3436.58,3436.58,3.1861,3.1861,8472.66,552.47
131,?,?,?,?,?,?,?
132,?,?,?,?,?,?,?
133,15091.68,3438.79,3438.79,3.2051,3.2051,11864.39,557.80
134,15215.25,3462.61,3462.61,3.1998,3.1998,7650.61,555.71
135,15275.69,3471.62,3471.62,3.2340,3.2340,16618.16,568.00
136,15233.22,3465.24,3465.24,3.2521,3.2521,9696.75,567.82
137,15354.40,3498.97,3498.97,3.2520,3.2520,10111.26,576.83
138,?,?,?,?,?,?,?
139,?,?,?,?,?,?,?
140,15335.28,3496.43,3496.43,3.2380,3.2380,4227.77,579.24
141,15387.58,3502.12,3502.12,3.2490,3.2490,23653.19,566.45
142,15307.17,3463.30,3463.30,3.2322,3.2322,17874.93,558.51
143,15294.50,3459.42,3459.42,3.2587,3.2587,26264.13,550.00
144,15303.10,3459.14,3459.14,3.2400,3.2400,12474.22,547.86
145,?,?,?,?,?,?,?
146,?,?,?,?,?,?,?
147,?,?,?,3.2416,3.2416,17515.82,550.46
148,15409.39,3488.89,3488.89,3.2465,3.2465,11202.78,557.31
149,15302.80,3467.52,3467.52,3.2831,3.2831,14701.12,559.59
150,15324.53,3491.30,3491.30,?,?,?,?
151,15115.57,3455.91,3455.91,3.2953,3.2953,26754.04,550.97
152,?,?,?,?,?,?,?
153,?,?,?,?,?,?,?
154,15254.03,3465.37,3465.37,3.2865,3.2865,15498.36,542.57
155,15177.54,3445.26,3445.26,3.2524,3.2524,5439.99,550.87
156,14960.59,3401.48,3401.48,3.2421,3.2421,19725.01,556.87
157,15040.62,3424.05,3424.05,3.2564,3.2564,6631.68,557.20
158,15248.12,3469.22,3469.22,3.2545,3.2545,15420.35,564.41
159,?,?,?,?,?,?,?
160,?,?,?,?,?,?,?
161,15238.59,3473.77,3473.77,3.2210,3.2210,9479.90,570.18
162,15122.02,3436.95,3436.95,3.2201,3.2201,12176.53,567.46
163,14995.23,3400.43,3400.43,3.2002,3.2002,10996.72,574.98
164,15176.08,3445.36,3445.36,3.2000,3.2000,11523.88,567.49
165,15070.18,3423.56,3423.56,3.1654,3.1654,9813.29,566.78
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,9635.84,561.40
169,15318.23,3482.18,3482.18,3.1682,3.1682,21593.63,564.03
170,15112.19,3443.20,3443.20,3.1777,3.1777,6485.78,564.88
171,14758.32,3364.64,3364.64,3.2693,3.2693,14042.99,544.86
172,14799.40,3357.25,3357.25,3.2743,3.2743,18540.83,521.79
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,4844.64,533.51
176,14760.31,3347.89,3347.89,3.2840,3.2840,5202.10,533.04
177,14910.14,3376.22,3376.22,3.3239,3.3239,14385.66,525.86
178,15024.49,3401.86,3401.86,3.3241,3.3241,7810.91,517.91
179,14909.60,3403.25,3403.25,3.3175,3.3175,10796.04,521.14
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,5602.40,524.37
183,14932.41,3433.40,3433.40,3.3222,3.3222,16000.98,526.40
184,14988.55,3443.67,3443.67,3.3516,3.3516,3987.21,526.69
185,?,?,?,3.3246,3.3246,3610.30,529.36
186,15135.84,3479.38,3479.38,3.3245,3.3245,4334.32,533.83
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,11953.40,541.95
190,15300.34,3504.26,3504.26,3.3588,3.3588,5581.64,544.90
191,15291.66,3520.76,3520.76,3.3724,3.3724,3291.94,551.51
192,15460.92,3578.30,3578.30,3.3225,3.3225,8891.53,550.39
193,15464.30,3600.08,3600.08,3.3201,3.3201,8859.06,555.10
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,4015.19,556.33
197,15451.85,3598.50,3598.50,3.2735,3.2735,10362.08,553.09
198,15470.52,3610.00,3610.00,3.2410,3.2410,6630.85,552.80
199,15548.54,3611.28,3611.28,3.2362,3.2362,10200.73,563.51
200,15543.74,3587.61,3587.61,3.2348,3.2348,7387.18,562.16
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,3519.48,562.86
204,15567.74,3579.27,3579.27,3.2001,3.2001,11143.82,574.10
205,15542.24,3579.60,3579.60,3.1800,3.1800,5390.09,585.18
206,15555.61,3605.19,3605.19,3.2143,3.2143,3097.21,581.04
207,15558.83,3613.16,3613.16,3.1831,3.1831,3989.10,573.24
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,4428.56,579.78
211,15520.59,3616.47,3616.47,3.1798,3.1798,8093.00,583.42
212,15499.54,3626.37,3626.37,3.1929,3.1929,19735.58,577.15
213,15628.02,3675.74,3675.74,3.1961,3.1961,4169.98,571.95
214,15658.36,3689.59,3689.59,3.2201,3.2201,8433.39,581.36
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,4685.48,586.91
218,15518.74,3665.77,3665.77,3.1744,3.1744,4338.67,586.23
219,15470.67,3654.01,3654.01,3.1725,3.1725,4561.19,586.19
220,15498.32,3669.12,3669.12,3.1503,3.1503,7928.55,593.22
221,15425.51,3660.11,3660.11,3.1336,3.1336,18591.90,586.47
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,8672.04,586.85
225,15451.01,3684.44,3684.44,3.1489,3.1489,13614.29,589.56
226,15337.66,3669.27,3669.27,3.1643,3.1643,8260.10,591.54
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,9374.01,582.67
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,7830.26,570.07
232,15002.99,3613.59,3613.59,3.1761,3.1761,16872.07,565.91
233,14897.55,3599.79,3599.79,3.1698,3.1698,4776.65,575.31
234,14963.74,3638.71,3638.71,3.1811,3.1811,7934.18,574.76
235,15010.51,3657.79,3657.79,3.1673,3.1673,8879.73,566.92
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,6895.44,569.06
239,14776.13,3578.52,3578.52,3.1849,3.1849,5306.84,560.00
240,14824.51,3593.35,3593.35,3.1840,3.1840,5365.14,549.96
241,14840.95,3620.30,3620.30,3.2269,3.2269,9568.51,549.79
242,14810.31,3589.87,3589.87,3.2209,3.2209,8201.51,545.06
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,7659.47,546.84
246,14833.96,3612.61,3612.61,3.2433,3.2433,10062.90,551.07
247,14930.87,3649.04,3649.04,3.2387,3.2387,6948.34,540.13
248,14937.48,3658.78,3658.78,3.2463,3.2463,11808.06,527.10
249,14922.50,3660.01,3660.01,3.2732,3.2732,9736.82,527.85
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,3721.69,538.38
253,15191.06,3729.02,3729.02,3.2181,3.2181,10766.44,557.40
254,15326.60,3725.01,3725.01,3.1955,3.1955,10346.99,562.78
255,15300.64,3715.97,3715.97,3.1782,3.1782,15185.69,569.83
256,15376.06,3722.18,3722.18,3.1696,3.1696,4307.57,567.87
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,6903.35,565.26
260,15529.73,3745.70,3745.70,3.1552,3.1552,7671.87,577.23
261,15676.94,3783.64,3783.64,3.1689,3.1689,12036.95,581.25
262,15636.55,3789.38,3789.38,3.0833,3.0833,8289.27,585.82
263,15451.09,3774.73,3774.73,3.1152,3.1152,11052.25,576.11
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,13620.20,565.00
267,15334.59,3768.25,3768.25,3.1338,3.1338,7822.24,569.78
268,15273.26,3761.10,3761.10,3.1234,3.1234,15947.37,572.83
269,15328.30,3787.43,3787.43,3.1277,3.1277,6705.48,581.87
270,15258.24,3781.59,3781.59,3.1328,3.1328,12129.01,580.03
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,4735.99,575.79
274,15191.70,3817.98,3817.98,3.1170,3.1170,5679.22,573.97
275,15133.14,3815.02,3815.02,3.1212,3.1212,10579.81,576.18
276,14996.48,3774.34,3774.34,3.0951,3.0951,7329.19,577.54
277,15072.58,3807.75,3807.75,3.0902,3.0902,2521.27,575.66
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,3540.83,571.89
281,14776.53,3694.83,3694.83,3.0873,3.0873,7375.26,577.75
282,14802.98,3677.78,3677.78,3.1057,3.1057,12297.23,582.93
283,15126.07,3760.75,3760.75,3.0994,3.0994,10615.00,596.15
284,15237.11,3791.87,3791.87,3.0850,3.0850,7589.25,596.19
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,5745.79,592.79
288,15168.01,3794.01,3794.01,3.0893,3.0893,13789.15,584.56
289,15373.83,3839.43,3839.43,3.0854,3.0854,7083.73,574.52
290,15371.65,3863.15,3863.15,3.0625,3.0625,5110.95,585.76
291,15399.65,3914.28,3914.28,3.0506,3.0506,9521.50,587.23
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,6129.13,598.51
295,15467.66,3929.57,3929.57,3.0564,3.0564,5921.10,600.86
296,15413.33,3907.07,3907.07,3.0385,3.0385,5510.80,588.30
297,15509.21,3928.96,3928.96,3.0323,3.0323,7139.63,593.25
298,15570.28,3943.36,3943.36,3.0326,3.0326,119432.38,555.65
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,58740.37,537.14
302,15680.35,3952.34,3952.34,3.0436,3.0436,19241.34,540.93
303,15618.76,3930.62,3930.62,3.0433,3.0433,19046.75,523.29
304,15545.75,3919.71,3919.71,3.0507,3.0507,11681.07,516.78
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,10219.10,523.30
309,15630.45,3941.67,3941.67,3.0981,3.0981,12995.27,526.38
310,15733.62,3928.06,3928.06,3.0896,3.0896,10274.61,525.82
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
