%310
@RELATION PLINCLT00015
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
148,838.40,47579.87,48258.02,562871.03,601.03,57.26,1.06,1.03
149,842.72,47476.64,48138.07,67991.03,191.03,6.93,1.03,1.03
150,?,?,?,?,?,?,1.03,?
151,841.72,47806.34,48503.87,352951.03,371.03,35.78,?,1.03
152,?,?,?,?,?,?,1.03,?
153,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,75501.03,111.03,7.73,?,1.03
155,854.67,47620.68,48323.88,44751.03,81.03,4.56,1.03,1.03
156,859.35,47805.94,48513.29,479821.02,431.02,48.82,1.03,1.02
157,864.95,47573.66,48259.19,414411.06,431.06,42.83,1.02,1.06
158,866.67,48209.65,48918.37,209121.04,271.04,21.51,1.06,1.04
159,?,?,?,?,?,?,1.04,?
160,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,536901.02,471.02,54.30,?,1.02
162,870.60,48324.52,49050.96,531111.03,471.03,53.38,1.02,1.03
163,878.91,48383.93,49098.70,418851.01,411.01,41.95,1.03,1.01
164,877.48,48152.82,48890.47,101511.00,111.00,10.18,1.01,1.00
165,880.65,48273.42,49057.66,191781.00,291.00,19.10,1.00,1.00
166,?,?,?,?,?,?,1.00,?
167,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,287040.98,420.98,27.91,?,0.98
169,886.71,48119.72,48891.04,2544830.98,730.98,251.88,0.98,0.98
170,885.25,47743.10,48509.84,1069970.98,560.98,105.04,0.98,0.98
171,864.38,45870.00,46587.68,450800.97,290.97,43.53,0.98,0.97
172,855.18,44732.92,45456.77,51960.98,100.98,5.08,0.97,0.98
173,?,?,?,?,?,?,0.98,?
174,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,230180.92,240.92,21.45,?,0.92
176,863.23,44966.09,45672.10,122910.96,230.96,11.44,0.92,0.96
177,858.05,44893.99,45601.51,94050.95,90.95,8.90,0.96,0.95
178,847.97,43667.37,44326.49,56000.96,140.96,5.29,0.95,0.96
179,848.08,44747.79,45442.51,43500.96,100.96,4.14,0.96,0.96
180,?,?,?,?,?,?,0.96,?
181,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,80231.00,131.00,7.77,?,1.00
183,853.37,45533.94,46254.71,45231.00,151.00,4.46,1.00,1.00
184,850.45,45184.98,45899.36,274970.96,230.96,26.47,1.00,0.96
185,855.94,45613.75,46344.42,90800.96,170.96,8.66,0.96,0.96
186,851.88,45110.89,45805.34,12700.97,50.97,1.22,0.96,0.97
187,?,?,?,?,?,?,0.97,?
188,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,51300.95,40.95,4.89,?,0.95
190,842.60,44342.23,44969.23,49000.95,90.95,4.58,0.95,0.95
191,844.03,45068.55,45727.71,449940.93,90.93,41.84,0.95,0.93
192,845.84,45712.72,46390.36,604650.95,340.95,56.12,0.93,0.95
193,849.99,46150.78,46839.89,70140.92,90.92,6.53,0.95,0.92
194,?,?,?,?,?,?,0.92,?
195,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,1160100.95,290.95,106.94,?,0.95
197,847.84,46155.10,46860.35,32310.97,60.97,3.10,0.95,0.97
198,845.85,46287.08,47003.76,21820.97,50.97,2.12,0.97,0.97
199,845.70,46221.23,46919.83,31500.96,60.96,2.98,0.97,0.96
200,848.06,46399.74,47120.88,39000.96,70.96,3.69,0.96,0.96
201,?,?,?,?,?,?,0.96,?
202,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,50580.97,110.97,4.86,?,0.97
204,852.44,46714.43,47454.90,329141.00,231.00,32.05,0.97,1.00
205,858.02,46835.98,47575.74,225760.98,290.98,22.00,1.00,0.98
206,858.31,46713.02,47446.69,963231.01,611.01,96.35,0.98,1.01
207,858.83,46258.91,46981.22,463341.02,281.02,46.22,1.01,1.02
208,?,?,?,?,?,?,1.02,?
209,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,95481.02,161.02,9.56,?,1.02
211,870.15,46663.41,47398.08,334670.99,350.99,33.60,1.02,0.99
212,878.25,46925.65,47676.43,740691.00,291.00,73.06,0.99,1.00
213,881.30,47370.81,48147.76,16771.01,121.01,1.70,1.00,1.01
214,884.10,48325.33,49133.14,52341.01,161.01,5.22,1.01,1.01
215,?,?,?,?,?,?,1.01,?
216,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,288661.01,211.01,28.60,?,1.01
218,891.86,47942.81,48742.34,237441.01,351.01,23.36,1.01,1.01
219,898.91,48306.55,49124.78,368451.00,401.00,36.19,1.01,1.00
220,903.85,48862.88,49700.18,405130.99,500.99,39.61,1.00,0.99
221,909.96,49125.36,49994.77,131821.00,211.00,12.96,0.99,1.00
222,?,?,?,?,?,?,1.00,?
223,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,1546080.99,1190.99,149.24,?,0.99
225,922.16,49747.66,50646.05,545300.94,370.94,51.61,0.99,0.94
226,928.58,50223.95,51152.95,287450.96,220.96,26.89,0.94,0.96
227,?,?,?,?,?,?,0.96,?
228,928.83,49976.48,50906.11,364980.94,310.94,33.38,?,0.94
229,?,?,?,?,?,?,0.94,?
230,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,69420.93,100.93,6.45,?,0.93
232,914.58,49162.16,50077.30,600990.92,210.92,54.47,0.93,0.92
233,920.30,49128.05,50032.45,116880.92,140.92,10.56,0.92,0.92
234,931.73,49846.48,50780.47,261480.94,230.94,24.09,0.92,0.94
235,930.27,49895.10,50836.47,68400.95,130.95,6.35,0.94,0.95
236,?,?,?,?,?,?,0.95,?
237,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,124200.95,140.95,11.45,?,0.95
239,921.40,48833.58,49731.02,2192890.95,380.95,207.04,0.95,0.95
240,919.00,48537.65,49421.50,24960.95,150.95,2.32,0.95,0.95
241,924.88,48676.45,49569.11,2273000.93,340.93,213.47,0.95,0.93
242,925.91,48871.98,49771.98,129900.91,130.91,11.72,0.93,0.91
243,?,?,?,?,?,?,0.91,?
244,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,272560.83,270.83,23.06,?,0.83
246,926.93,48968.87,49861.54,1009420.75,780.75,77.60,0.83,0.75
247,918.91,47919.09,48781.63,1124360.75,710.75,81.18,0.75,0.75
248,890.19,45830.66,46598.42,970900.74,740.74,69.19,0.75,0.74
249,902.70,46717.04,47514.09,1319310.76,870.76,94.39,0.74,0.76
250,?,?,?,?,?,?,0.76,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,239090.80,250.80,18.48,?,0.80
253,931.39,48961.51,49839.90,347610.80,380.80,27.62,0.80,0.80
254,934.25,49437.02,50312.63,33580.80,40.80,2.69,0.80,0.80
255,943.52,49771.55,50644.38,236870.80,330.80,18.83,0.80,0.80
256,948.06,49348.61,50196.31,144330.80,180.80,11.40,0.80,0.80
257,?,?,?,?,?,?,0.80,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,56600.80,110.80,4.45,?,0.80
260,960.97,49434.46,50258.11,187760.82,230.82,14.85,0.80,0.82
261,957.28,49413.33,50227.43,66680.81,110.81,5.42,0.82,0.81
262,963.32,50300.53,51171.25,56900.81,110.81,4.58,0.81,0.81
263,962.49,50308.19,51202.75,528060.82,350.82,41.02,0.81,0.82
264,?,?,?,?,?,?,0.82,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,149940.80,90.80,11.76,?,0.80
267,957.44,49979.47,50887.67,81050.79,130.79,6.42,0.80,0.79
268,961.02,50301.69,51221.45,40190.79,100.79,3.17,0.79,0.79
269,969.92,50936.34,51846.54,1581290.79,570.79,127.53,0.79,0.79
270,977.10,50819.81,51704.53,202340.80,220.80,15.87,0.79,0.80
271,?,?,?,?,?,?,0.80,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,652440.77,650.77,48.74,?,0.77
274,984.17,50782.48,51691.24,75960.77,130.77,5.70,0.77,0.77
275,987.01,50803.40,51709.58,185400.77,270.77,13.83,0.77,0.77
276,988.62,50982.03,51911.61,311390.74,190.74,23.38,0.77,0.74
277,992.25,50601.24,51511.63,77200.75,200.75,5.71,0.74,0.75
278,?,?,?,?,?,?,0.75,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,111870.77,80.77,8.35,?,0.77
281,993.38,50137.88,51021.26,450920.75,380.75,32.85,0.77,0.75
282,996.97,50335.02,51215.99,574320.73,490.73,40.86,0.75,0.73
283,1011.15,51806.83,52744.48,257280.76,290.76,18.90,0.73,0.76
284,1024.81,52230.47,53193.87,289390.78,270.78,22.41,0.76,0.78
285,?,?,?,?,?,?,0.78,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,257000.75,280.75,19.34,?,0.75
288,1039.64,52590.73,53588.87,596290.75,360.75,43.80,0.75,0.75
289,1036.86,52861.41,53918.41,532860.72,350.72,37.80,0.75,0.72
290,1049.92,52573.59,53571.90,346270.73,150.73,25.03,0.72,0.73
291,1051.86,52587.24,53572.92,919350.74,380.74,66.39,0.73,0.74
292,?,?,?,?,?,?,0.74,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,3181690.72,660.72,227.18,?,0.72
295,1078.51,53781.81,54818.06,1361370.73,270.73,97.65,0.72,0.73
296,1074.66,53389.74,54433.41,450620.73,260.73,31.87,0.73,0.73
297,1083.34,53994.46,55063.75,222210.73,190.73,15.89,0.73,0.73
298,1095.80,53887.13,55023.42,2210290.78,1210.78,168.91,0.73,0.78
299,?,?,?,?,?,?,0.78,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,2979920.88,1620.88,256.72,?,0.88
302,1114.63,54536.95,55688.45,1569570.80,820.80,130.21,0.88,0.80
303,1107.62,54095.32,55240.01,427280.80,340.80,33.66,0.80,0.80
304,1109.36,53607.86,54734.18,138720.81,140.81,11.06,0.80,0.81
305,?,?,?,?,?,?,0.81,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,34524,33,26.51,?,0.78
309,1101.37,53504.47,54600.05,99841,63,77.80,0.78,0.78
310,1106.35,53924.01,55035.36,50249,43,38.60,0.78,0.76
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
