%310
@RELATION PLPTMED00015
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
246,926.93,48968.87,49861.54,14114.46,214.46,1.97,14.46,14.46
247,918.91,47919.09,48781.63,014.46,014.46,0.00,14.46,14.46
248,890.19,45830.66,46598.42,15114.46,214.46,2.11,14.46,14.46
249,902.70,46717.04,47514.09,6514.46,114.46,0.94,14.46,14.46
250,?,?,?,?,?,?,14.46,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,23314.48,414.48,3.36,?,14.48
253,931.39,48961.51,49839.90,014.48,014.48,0.00,14.48,14.48
254,934.25,49437.02,50312.63,014.48,014.48,0.00,14.48,14.48
255,943.52,49771.55,50644.38,4014.20,114.20,0.57,14.48,14.20
256,948.06,49348.61,50196.31,44614.48,414.48,6.45,14.20,14.48
257,?,?,?,?,?,?,14.48,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,014.48,014.48,0.00,?,14.48
260,960.97,49434.46,50258.11,014.48,014.48,0.00,14.48,14.48
261,957.28,49413.33,50227.43,25514.25,214.25,3.63,14.48,14.25
262,963.32,50300.53,51171.25,122213.96,813.96,17.08,14.25,13.96
263,962.49,50308.19,51202.75,110513.90,913.90,15.38,13.96,13.90
264,?,?,?,?,?,?,13.90,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,117113.96,713.96,15.99,?,13.96
267,957.44,49979.47,50887.67,56813.60,313.60,7.71,13.96,13.60
268,961.02,50301.69,51221.45,62713.95,213.95,8.75,13.60,13.95
269,969.92,50936.34,51846.54,2014.00,114.00,0.28,13.95,14.00
270,977.10,50819.81,51704.53,014.00,014.00,0.00,14.00,14.00
271,?,?,?,?,?,?,14.00,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,2914.00,114.00,0.41,?,14.00
274,984.17,50782.48,51691.24,014.00,014.00,0.00,14.00,14.00
275,987.01,50803.40,51709.58,4013.80,113.80,0.55,14.00,13.80
276,988.62,50982.03,51911.61,12914.30,514.30,1.81,13.80,14.30
277,992.25,50601.24,51511.63,23013.80,113.80,3.17,14.30,13.80
278,?,?,?,?,?,?,13.80,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,1013.80,113.80,0.14,?,13.80
281,993.38,50137.88,51021.26,2913.80,113.80,0.40,13.80,13.80
282,996.97,50335.02,51215.99,114.33,114.33,0.01,13.80,14.33
283,1011.15,51806.83,52744.48,014.33,014.33,0.00,14.33,14.33
284,1024.81,52230.47,53193.87,36114.47,414.47,5.17,14.33,14.47
285,?,?,?,?,?,?,14.47,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,014.47,014.47,0.00,?,14.47
288,1039.64,52590.73,53588.87,46814.45,314.45,6.67,14.47,14.45
289,1036.86,52861.41,53918.41,014.45,014.45,0.00,14.45,14.45
290,1049.92,52573.59,53571.90,014.45,014.45,0.00,14.45,14.45
291,1051.86,52587.24,53572.92,4013.93,113.93,0.56,14.45,13.93
292,?,?,?,?,?,?,13.93,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,114.43,114.43,0.01,?,14.43
295,1078.51,53781.81,54818.06,8014.00,214.00,1.14,14.43,14.00
296,1074.66,53389.74,54433.41,114.40,114.40,0.01,14.00,14.40
297,1083.34,53994.46,55063.75,60814.00,614.00,8.76,14.40,14.00
298,1095.80,53887.13,55023.42,114.43,114.43,0.01,14.00,14.43
299,?,?,?,?,?,?,14.43,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,56014.43,714.43,7.84,?,14.43
302,1114.63,54536.95,55688.45,20014.43,314.43,2.88,14.43,14.43
303,1107.62,54095.32,55240.01,014.43,014.43,0.00,14.43,14.43
304,1109.36,53607.86,54734.18,9114.43,114.43,1.31,14.43,14.43
305,?,?,?,?,?,?,14.43,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,0,0,0.00,?,14.43
309,1101.37,53504.47,54600.05,0,0,0.00,14.43,14.43
310,1106.35,53924.01,55035.36,0,0,0.00,14.43,14.43
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
