%317
@RELATION dollar
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
207,15558.83,3613.16,3613.16,3,1831
208,?,?,?,?
209,?,?,?,?
210,15521.97,3599.14,3599.14,3,1859
211,15520.59,3616.47,3616.47,3,1798
212,15499.54,3626.37,3626.37,3,1929
213,15628.02,3675.74,3675.74,3,1961
214,15658.36,3689.59,3689.59,3,2201
215,?,?,?,?
216,?,?,?,?
217,15612.13,3692.95,3692.95,3,1771
218,15518.74,3665.77,3665.77,3,1744
219,15470.67,3654.01,3654.01,3,1725
220,15498.32,3669.12,3669.12,3,1503
221,15425.51,3660.11,3660.11,3,1336
222,?,?,?,?
223,?,?,?,?
224,15419.68,3669.95,3669.95,3,1510
225,15451.01,3684.44,3684.44,3,1489
226,15337.66,3669.27,3669.27,3,1643
227,15112.19,3606.12,3606.12,?
228,15081.47,3602.78,3602.78,3,1665
229,?,?,?,?
230,?,?,?,?
231,15010.74,3589.09,3589.09,3,1873
232,15002.99,3613.59,3613.59,3,1761
233,14897.55,3599.79,3599.79,3,1698
234,14963.74,3638.71,3638.71,3,1811
235,15010.51,3657.79,3657.79,3,1673
236,?,?,?,?
237,?,?,?,?
238,14946.46,3657.57,3657.57,3,1658
239,14776.13,3578.52,3578.52,3,1849
240,14824.51,3593.35,3593.35,3,1840
241,14840.95,3620.30,3620.30,3,2269
242,14810.31,3589.87,3589.87,3,2209
243,?,?,?,?
244,?,?,?,?
245,?,?,?,3,2164
246,14833.96,3612.61,3612.61,3,2433
247,14930.87,3649.04,3649.04,3,2387
248,14937.48,3658.78,3658.78,3,2463
249,14922.50,3660.01,3660.01,3,2732
250,?,?,?,?
251,?,?,?,?
252,15063.12,3706.18,3706.18,3,2357
253,15191.06,3729.02,3729.02,3,2181
254,15326.60,3725.01,3725.01,3,1955
255,15300.64,3715.97,3715.97,3,1782
256,15376.06,3722.18,3722.18,3,1696
257,?,?,?,?
258,?,?,?,?
259,15494.78,3717.85,3717.85,3,1435
260,15529.73,3745.70,3745.70,3,1552
261,15676.94,3783.64,3783.64,3,1689
262,15636.55,3789.38,3789.38,3,0833
263,15451.09,3774.73,3774.73,3,1152
264,?,?,?,?
265,?,?,?,?
266,15401.38,3765.29,3765.29,3,1260
267,15334.59,3768.25,3768.25,3,1338
268,15273.26,3761.10,3761.10,3,1234
269,15328.30,3787.43,3787.43,3,1277
270,15258.24,3781.59,3781.59,3,1328
271,?,?,?,?
272,?,?,?,?
273,15129.67,3771.48,3771.48,3,1227
274,15191.70,3817.98,3817.98,3,1170
275,15133.14,3815.02,3815.02,3,1212
276,14996.48,3774.34,3774.34,3,0951
277,15072.58,3807.75,3807.75,3,0902
278,?,?,?,?
279,?,?,?,?
280,14936.24,3770.38,3770.38,3,0976
281,14776.53,3694.83,3694.83,3,0873
282,14802.98,3677.78,3677.78,3,1057
283,15126.07,3760.75,3760.75,3,0994
284,15237.11,3791.87,3791.87,3,0850
285,?,?,?,?
286,?,?,?,?
287,15301.26,3815.28,3815.28,3,0936
288,15168.01,3794.01,3794.01,3,0893
289,15373.83,3839.43,3839.43,3,0854
290,15371.65,3863.15,3863.15,3,0625
291,15399.65,3914.28,3914.28,3,0506
292,?,?,?,?
293,?,?,?,?
294,15392.20,3920.05,3920.05,3,0620
295,15467.66,3929.57,3929.57,3,0564
296,15413.33,3907.07,3907.07,3,0385
297,15509.21,3928.96,3928.96,3,0323
298,15570.28,3943.36,3943.36,3,0326
299,?,?,?,?
300,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271
302,15680.35,3952.34,3952.34,3.0436
303,15618.76,3930.62,3930.62,3.0433
304,15545.75,3919.71,3919.71,3.0507
305,15615.55,3922.04,3922.04,?
306,?,?,?,?
307,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436
309,15630.45,3941.67,3941.67,3.0981
310,15733.62,3928.06,3928.06,3.0896
311,15593.98,3857.33,3857.33,3.0844
312,15760.96,3919.22,3919.22,3.1133
313,15761.78,3918.12,3918.12,3.1133
314,15761.78,3918.12,3918.12,3.1133
315,15781.24,3919.54,3919.54,3.1133
316,15751.70,3919.92,3919.92,3.1448
317,15819.84,3965.58,3965.58,3.1358
347,15847.761157009798,3966.4717132628193,3013.322331429601,?
377,15990.492489083847,4022.497770862192,3041.044352630159,?
407,16133.223821157895,4078.5238284615643,3068.766373830718,?
497,16561.417817380043,4246.602001259682,3151.9324374323924,?
677,17417.80580982434,4582.758346855917,3318.2645646357414,?
